,id,time,pstime,mag
326,1429,2016-03-07T11:38:35.852857Z,6.28,1.4921824539765354
327,1430,2016-03-08T02:24:02.561429Z,6.99,1.0001242869696965
328,1431,2016-03-08T09:51:04.138571Z,6.94,1.2559219815291411
329,1440,2016-03-10T07:11:13.067143Z,6.81,1.0617071888887983
330,1442,2016-03-10T09:17:58.065714Z,6.75,1.286268709354106
331,1447,2016-03-10T14:58:51.527143Z,6.74,1.3739234207321254
332,1449,2016-03-11T10:50:25.154286Z,6.76,1.567965205963189
333,1452,2016-03-11T11:12:38.192857Z,6.7,1.3517673087608704
334,1456,2016-03-11T13:15:04.008571Z,6.73,1.033898605112311
335,1459,2016-03-11T14:53:43.687143Z,6.25,1.153291068114174
336,1460,2016-03-11T16:13:20.520000Z,6.86,1.5612189965946186
337,1461,2016-03-11T19:29:39.315714Z,6.75,1.6900098282625091
338,1462,2016-03-11T19:34:21.960000Z,6.72,1.7836795558692546
339,1464,2016-03-12T05:50:47.340000Z,6.86,1.684570402017823
340,1465,2016-03-12T14:03:55.538571Z,3.16,1.6555638848108318
341,1470,2016-03-15T05:31:50.070000Z,6.3,1.0736071169185546
342,1472,2016-03-16T10:15:42.352857Z,6.91,1.107285110282553
343,1482,2016-03-21T23:40:03.894286Z,6.76,1.0359324058473984
344,1483,2016-03-22T19:08:18.064286Z,3.75,1.2725546529357703
345,1488,2016-03-25T21:56:35.152857Z,6.91,1.9071235833465436
346,1492,2016-03-29T16:58:29.770000Z,6.58,1.3987915542240237
347,1493,2016-03-29T22:19:59.042857Z,5.72,2.040841093894283
348,1496,2016-03-31T13:32:05.532857Z,5.02,1.091588056397912
349,1501,2016-04-03T00:16:41.232857Z,4.67,1.4108108300661832
350,1505,2016-04-03T15:45:31.835714Z,5.14,1.1642541898457812
351,1538,2016-04-18T13:46:40.411429Z,6.71,1.4749078666699411
352,1542,2016-04-19T09:56:55.510000Z,6.3,1.074562290301219
353,1543,2016-04-19T17:28:28.691429Z,4.05,1.2769667857372986
354,1544,2016-04-19T20:40:45.858571Z,4.49,1.3666058322938013
355,1546,2016-04-20T11:41:46.231429Z,3.14,2.679460724906316
356,1547,2016-04-20T17:59:10.551429Z,4.12,1.5836649323906882
357,1553,2016-04-22T12:35:14.428571Z,2.18,1.2756942523120345
358,1556,2016-04-23T14:58:08.755714Z,6.33,1.4395541393242088
359,1560,2016-04-25T03:35:03.950000Z,6.51,1.11533152954754
360,1563,2016-04-27T04:09:45.567143Z,4.08,1.6045587987633247
361,1572,2016-04-28T12:26:52.031429Z,6.71,1.3788740050479338
362,1579,2016-04-30T20:21:08.820000Z,2.03,1.0595742655620612
363,1581,2016-05-01T10:29:39.000000Z,6.51,1.143006615669659
364,1582,2016-05-01T11:52:34.524286Z,6.69,1.2544908141244613
365,1583,2016-05-01T17:01:18.165714Z,4.23,1.419655233586806
366,1584,2016-05-02T17:16:20.208571Z,3.79,2.281337934587364
367,1585,2016-05-02T23:33:31.478571Z,3.86,1.7070855674087992
368,1589,2016-05-05T01:02:28.292857Z,6.07,1.3294702242157614
369,1591,2016-05-06T06:19:33.958571Z,4.42,2.441950382924429
370,1598,2016-05-09T04:09:52.218571Z,3.65,1.1843681261940808
371,1599,2016-05-09T09:44:36.731429Z,5.66,1.274411421969902
372,1605,2016-05-11T21:59:48.278571Z,4.0,1.279936737745332
373,1607,2016-05-13T17:14:16.581429Z,2.65,1.2827550320339771
374,1610,2016-05-15T07:25:00.974286Z,5.36,1.1299361561999894
375,1616,2016-05-19T17:42:53.537143Z,6.32,1.151085483386051
376,1621,2016-05-21T02:22:52.985714Z,6.05,1.2307232127583498
377,1622,2016-05-21T05:40:29.907143Z,4.99,1.2342213619700304
378,1624,2016-05-23T23:05:47.301429Z,3.98,1.0699374423939638
379,1632,2016-05-26T07:40:01.081429Z,6.5,1.0452474819745916
380,1639,2016-05-26T16:18:57.927143Z,6.25,1.3369697330603725
381,1640,2016-05-27T01:03:06.707143Z,1.77,1.0078803568573602
382,1644,2016-05-27T21:09:22.110000Z,6.51,2.258505456190109
383,1646,2016-05-28T19:17:57.174286Z,6.48,1.256074173730962
384,1648,2016-05-28T19:50:11.462857Z,4.46,1.5812365653350269
385,1652,2016-05-30T00:19:34.315714Z,3.88,1.4351443455935913
386,1672,2016-06-04T14:34:43.074286Z,2.77,1.7762235899548438
387,1674,2016-06-05T04:19:19.598571Z,4.42,1.563103324073504
388,1677,2016-06-06T01:01:19.704286Z,6.2,1.4222729104172196
389,1679,2016-06-06T20:47:55.484286Z,6.27,1.434346917234499
390,1681,2016-06-07T00:13:01.565714Z,2.83,2.1001754664481016
391,1683,2016-06-07T01:48:05.691429Z,2.86,1.5144705831585652
392,1690,2016-06-10T08:04:39.475714Z,2.48,4.610843728050245
393,1691,2016-06-10T08:18:32.262857Z,2.5,1.515007625164176
394,1692,2016-06-10T08:30:46.740000Z,2.31,1.056663956483145
395,1693,2016-06-10T08:33:57.940000Z,2.45,2.75119203329643
